Date,Price,Bathrooms,Bathrooms (bin),Bedrooms,Bedrooms (bin),Condition,Floors,Grade,Id,Lat,Long,Price (bin),Sqft Living,Sqft Lot,View,Waterfront,Yr Built,Zipcode
4/10/2015,340000,1.75,1.6,3,2.9,Good,1,7,2822079012,47.3583,-121.927,319K,"1,740","46,580",No View,No,1980,98010
4/30/2015,280000,1.75,1.6,3,2.9,Good,1,7,8732130580,47.3054,-122.38,248K,"1,740","8,625",No View,No,1978,98023
4/7/2015,270000,1.75,1.6,3,2.9,Good,1,7,9211510410,47.3004,-122.383,248K,"1,610","6,205",No View,No,1979,98023
4/7/2015,503000,1.75,1.6,3,2.9,Good,1,7,9414500480,47.522,-122.05,496K,"2,070","9,827",No View,No,1967,98027
4/10/2015,427500,1.75,1.6,3,2.9,Good,1,7,9412200330,47.5223,-122.043,425K,"1,430","16,200",No View,No,1967,98027
4/2/2015,406000,1.75,1.6,3,2.9,Good,1,7,766900250,47.737,-122.225,390K,"1,270","6,017",No View,No,1990,98028
4/9/2015,698000,1.75,1.6,3,2.9,Good,1,7,3885803465,47.6886,-122.211,673K,"1,220","7,447",No View,No,1964,98033
4/21/2015,463000,1.75,1.6,3,2.9,Good,1,7,3288300920,47.7351,-122.183,460K,"2,020","11,095",No View,No,1975,98034
4/13/2015,440000,1.75,1.6,3,2.9,Good,1,7,9477200560,47.731,-122.191,425K,"1,530","7,245",No View,No,1984,98034
4/1/2015,415000,1.75,1.6,3,2.9,Good,1,7,3523069060,47.4379,-122.011,390K,"1,340","63,597",No View,No,1963,98038
4/14/2015,274000,1.75,1.6,3,2.9,Good,1,7,1545805820,47.3655,-122.048,248K,"1,590","7,620",No View,No,1984,98038
4/6/2015,229950,1.75,1.6,3,2.9,Good,1,7,2212901010,47.3279,-122.136,213K,"1,170","11,960",No View,No,1969,98042
4/28/2015,280000,1.75,1.6,3,2.9,Good,1,7,2550820060,47.3605,-122.12,248K,"1,630","10,001",No View,No,1977,98042
4/30/2015,214946,1.75,1.6,3,2.9,Good,1,7,2916600110,47.3655,-122.08,213K,"1,290","8,688",No View,No,1980,98042
4/3/2015,280000,1.75,1.6,3,2.9,Good,1,7,8648210050,47.3624,-122.079,248K,"1,480","8,165",No View,No,1985,98042
4/14/2015,291500,1.75,1.6,3,2.9,Good,1,7,8648220270,47.3592,-122.076,283K,"1,260","9,600",No View,No,1988,98042
4/15/2015,325000,1.75,1.6,3,2.9,Good,1,7,5438000280,47.4429,-122.195,319K,"2,920","10,573",No View,No,1964,98055
4/21/2015,379600,1.75,1.6,3,2.9,Good,1,7,3205100110,47.5387,-122.179,354K,"1,270","12,420",No View,No,1962,98056
4/27/2015,279950,1.75,1.6,3,2.9,Good,1,7,2473101190,47.4483,-122.158,248K,"1,530","8,800",No View,No,1967,98058
4/3/2015,340500,1.75,1.6,3,2.9,Good,1,7,2473390710,47.4581,-122.162,319K,"1,810","10,463",No View,No,1969,98058
4/3/2015,315000,1.75,1.6,3,2.9,Good,1,7,2739200050,47.4913,-122.143,283K,"1,860","9,629",No View,No,1961,98059
4/2/2015,410988,1.75,1.6,3,2.9,Good,1,7,1775800220,47.7417,-122.093,390K,"1,000","14,061",No View,No,1967,98072
4/23/2015,229999,1.75,1.6,3,2.9,Good,1,7,1313500090,47.2761,-122.153,213K,"1,310","6,960",No View,No,1974,98092
4/20/2015,913000,1.75,1.6,3,2.9,Good,1,7,4083302485,47.6546,-122.337,886K,"2,170","4,000",No View,No,1925,98103
4/1/2015,805000,1.75,1.6,3,2.9,Good,1,7,4083306175,47.6503,-122.338,779K,"1,080","3,200",No View,No,1926,98103
4/23/2015,513000,1.75,1.6,3,2.9,Good,1,7,2768100690,47.6689,-122.37,496K,"1,710","5,000",No View,No,1944,98107
4/28/2015,450000,1.75,1.6,3,2.9,Good,1,7,9215400105,47.6796,-122.301,425K,"1,250","5,963",No View,No,1953,98115
4/8/2015,550000,1.75,1.6,3,2.9,Good,1,7,7905200365,47.5711,-122.391,531K,"1,360","5,850",No View,No,1938,98116
4/28/2015,385000,1.75,1.6,3,2.9,Good,1,7,3448002267,47.7134,-122.292,354K,"1,340","3,850",No View,No,1960,98125
4/8/2015,485000,1.75,1.6,3,2.9,Good,1,7,4364700585,47.5251,-122.37,460K,"2,180","7,318",No View,No,1967,98126
4/10/2015,615000,1.75,1.6,3,2.9,Good,1,7,9441300030,47.7235,-122.359,602K,"2,620","8,280",No View,No,1948,98177
4/9/2015,197400,2,1.6,3,2.9,Good,1,7,7682200320,47.334,-122.3,177K,"1,610","7,575",No View,No,1965,98003
4/7/2015,286500,2,1.6,3,2.9,Good,1,7,3260701160,47.3106,-122.325,283K,"1,840","8,140",No View,No,1975,98003
4/30/2015,276000,2,1.6,3,2.9,Good,1,7,3861500330,47.2802,-122.303,248K,"1,370","8,137",No View,No,1988,98003
4/24/2015,575000,2,1.6,3,2.9,Good,1,7,6751300385,47.5875,-122.134,567K,"1,730","9,030",No View,No,1956,98007
4/6/2015,554000,2,1.6,3,2.9,Good,1,7,4037000840,47.6037,-122.119,531K,"1,910","9,001",No View,No,1957,98008
4/6/2015,241400,2,1.6,3,2.9,Good,1,7,2025600280,47.3287,-122.011,213K,"1,420","9,828",No View,No,1990,98010
4/30/2015,235000,2,1.6,3,2.9,Good,1,7,9542800820,47.305,-122.373,213K,"1,900","7,980",No View,No,1977,98023
4/17/2015,265000,2,1.6,3,2.9,Good,1,7,3830630090,47.3504,-122.177,248K,"1,340","6,783",No View,No,1987,98030
4/29/2015,488500,2,1.6,3,2.9,Good,1,7,8099600160,47.697,-122.199,460K,"1,710","10,959",No View,No,1981,98033
4/14/2015,435000,2,1.6,3,2.9,Good,1,7,1839920050,47.7247,-122.181,425K,"1,270","10,713",No View,No,1969,98034
4/23/2015,455000,2,1.6,3,2.9,Good,1,7,3754700170,47.7244,-122.2,425K,"1,640","9,825",No View,No,1971,98034
4/21/2015,585888,2,1.6,3,2.9,Good,1,7,8045000180,47.6697,-122.162,567K,"1,490","7,431",No View,No,1966,98052
4/30/2015,745000,2,1.6,3,2.9,Good,1,7,3912000020,47.6909,-122.339,744K,"2,290","5,001",No View,No,1960,98103
4/21/2015,600000,2,1.6,3,2.9,Good,1,7,8827900690,47.67,-122.295,567K,"1,460","2,800",No View,No,1921,98105
4/23/2015,329900,2,1.6,3,2.9,Good,1,7,7604400150,47.5514,-122.357,319K,"1,380","5,198",No View,No,1982,98106
4/23/2015,560000,2,1.6,3,2.9,Good,1,7,3959400335,47.5636,-122.316,531K,"1,640","7,333",No View,No,1941,98108
4/7/2015,760000,2,1.6,3,2.9,Good,1,7,2301400325,47.681,-122.359,744K,"1,810","4,500",No View,No,1906,98117
4/17/2015,499922,2,1.6,3,2.9,Good,1,7,1623800440,47.682,-122.365,496K,"1,460","3,000",No View,No,1990,98117
4/21/2015,482500,2,1.6,3,2.9,Good,1,7,4354700010,47.7181,-122.308,460K,"1,330","6,490",No View,No,1954,98125
4/28/2015,288000,2.25,1.6,3,2.9,Good,1,7,4399200100,47.3191,-122.213,283K,"1,560","9,706",No View,No,1963,98002
4/21/2015,475000,2.25,1.6,3,2.9,Good,1,7,726059344,47.7599,-122.215,460K,"1,580","8,659",No View,No,1961,98011
4/28/2015,525000,2.25,1.6,3,2.9,Good,1,7,5706201470,47.5247,-122.052,496K,"1,960","12,350",No View,No,1961,98027
4/20/2015,172040,2.25,1.6,3,2.9,Good,1,7,3831200200,47.3911,-122.191,142K,"1,710","7,134",No View,No,1979,98031
4/3/2015,628000,2.25,1.6,3,2.9,Good,1,7,2273600260,47.6882,-122.184,602K,"1,720","8,521",No View,No,1984,98033
4/27/2015,270000,2.25,1.6,3,2.9,Good,1,7,5466750140,47.3598,-122.157,248K,"1,420","7,800",No View,No,1985,98042
4/29/2015,337500,2.25,1.6,3,2.9,Good,1,7,7399300780,47.462,-122.188,319K,"1,530","6,600",No View,No,1968,98055
4/23/2015,530000,2.25,1.6,3,2.9,Good,1,7,123059042,47.5041,-122.102,496K,"2,190","220,414",No View,No,1976,98059
4/28/2015,469500,2.25,1.6,3,2.9,Good,1,7,1775800860,47.7408,-122.101,460K,"1,850","12,000",No View,No,1977,98072
4/28/2015,455850,2.25,1.6,3,2.9,Good,1,7,1426300842,47.5684,-122.3,425K,"1,820","6,000",No View,No,1964,98108
4/14/2015,270000,2.5,2.4,3,2.9,Good,1,7,7889100020,47.2837,-122.207,248K,"1,720","8,550",No View,No,1968,98002
4/3/2015,425000,2.5,2.4,3,2.9,Good,1,7,323059103,47.515,-122.162,390K,"1,230","23,522",No View,No,1978,98059
4/13/2015,462500,2.5,2.4,3,2.9,Good,1,7,2122039137,47.3758,-122.425,460K,"1,656","108,900",No View,No,1985,98070
4/3/2015,330490,2.75,2.4,3,2.9,Good,1,7,1328340630,47.4431,-122.138,319K,"1,440","7,350",No View,No,1980,98058
4/23/2015,785000,2.75,2.4,3,2.9,Good,1,7,2021200058,47.6357,-122.397,779K,"2,310","5,200",No View,No,1940,98199
4/1/2015,439000,1,0.8,3,2.9,Good,1,8,6116500366,47.4508,-122.352,425K,"1,530","19,007",No View,No,1949,98166
4/22/2015,525000,1.5,0.8,3,2.9,Good,1,8,7420100040,47.6746,-122.164,496K,"1,840","10,956",No View,No,1970,98033
4/2/2015,248000,1.75,1.6,3,2.9,Good,1,8,5151600480,47.3364,-122.318,248K,"1,840","19,501",No View,No,1972,98003
4/15/2015,550000,1.75,1.6,3,2.9,Good,1,8,6071900130,47.549,-122.17,531K,"1,670","10,798",No View,No,1962,98006
4/16/2015,550000,1.75,1.6,3,2.9,Good,1,8,6072300110,47.5586,-122.173,531K,"1,940","8,376",No View,No,1963,98006
4/2/2015,714000,1.75,1.6,3,2.9,Good,1,8,8016300240,47.5982,-122.128,708K,"2,260","11,781",No View,No,1968,98008
4/24/2015,336950,1.75,1.6,3,2.9,Good,1,8,6669020640,47.3743,-122.285,319K,"2,310","7,680",No View,No,1978,98032
4/29/2015,275000,1.75,1.6,3,2.9,Good,1,8,2310030390,47.3531,-122.048,248K,"1,180","6,260",No View,No,1993,98038
4/26/2015,425000,1.75,1.6,3,2.9,Good,1,8,9477710160,47.5197,-122.18,390K,"1,560","9,452",No View,No,1974,98056
4/29/2015,390000,1.75,1.6,3,2.9,Good,1,8,2473000680,47.4525,-122.149,390K,"1,435","8,960",No View,No,1969,98058
4/27/2015,365000,1.75,1.6,3,2.9,Good,1,8,321059132,47.3343,-122.16,354K,"1,450","61,419",No View,No,1976,98092
4/7/2015,840000,1.75,1.6,3,2.9,Good,1,8,1868900035,47.6726,-122.294,815K,"2,020","4,800",No View,No,1926,98115
4/23/2015,650000,1.75,1.6,3,2.9,Good,1,8,4154303125,47.565,-122.274,638K,"2,330","7,200",No View,No,1950,98118
4/1/2015,510000,2,1.6,3,2.9,Good,1,8,3447000030,47.5718,-122.127,496K,"1,410","11,995",No View,No,1965,98006
4/20/2015,391000,2,1.6,3,2.9,Good,1,8,6067900640,47.5455,-122.184,390K,"1,490","9,000",No View,No,1977,98006
4/1/2015,510000,2,1.6,3,2.9,Good,1,8,2193310300,47.6952,-122.096,496K,"1,430","9,250",No View,No,1983,98052
4/28/2015,653000,2.25,1.6,3,2.9,Good,1,8,3447000090,47.5716,-122.128,638K,"2,800","17,300",No View,No,1971,98006
4/15/2015,305000,2.25,1.6,3,2.9,Good,1,8,3826500470,47.3801,-122.166,283K,"1,630","10,962",No View,No,1977,98030
4/24/2015,339000,2.25,1.6,3,2.9,Good,1,8,3826500290,47.3821,-122.171,319K,"1,970","7,210",No View,No,1978,98030
4/14/2015,615000,2.25,1.6,3,2.9,Good,1,8,3558900430,47.7091,-122.198,602K,"2,300","8,067",No View,No,1979,98034
4/28/2015,567000,2.25,1.6,3,2.9,Good,1,8,1508210230,47.6773,-122.11,567K,"1,800","6,875",No View,No,1974,98052
4/27/2015,390000,2.25,1.6,3,2.9,Good,1,8,1402000210,47.4422,-122.151,390K,"2,420","31,497",No View,No,1964,98058
4/6/2015,483000,2.25,1.6,3,2.9,Good,1,8,826069127,47.7511,-122.072,460K,"2,100","43,560",No View,No,1977,98077
4/17/2015,429950,2.25,1.6,3,2.9,Good,1,8,4017600010,47.7712,-122.285,425K,"2,060","10,160",No View,No,1967,98155
4/29/2015,625000,2.5,2.4,3,2.9,Good,1,8,9346950050,47.5621,-122.135,602K,"2,120","10,021",No View,No,1976,98006
4/23/2015,499950,2.5,2.4,3,2.9,Good,1,8,425079001,47.682,-121.913,496K,"3,230","129,578",No View,No,1964,98014
4/10/2015,330000,2.5,2.4,3,2.9,Good,1,8,2468800040,47.184,-121.959,319K,"2,060","25,046",No View,No,1980,98022
4/2/2015,375000,2.5,2.4,3,2.9,Good,1,8,1328310370,47.4431,-122.133,354K,"2,340","10,005",No View,No,1978,98058
4/6/2015,510000,2.5,2.4,3,2.9,Good,1,8,3244500037,47.7677,-122.135,496K,"2,310","53,578",No View,No,1981,98072
4/2/2015,935000,2.5,2.4,3,2.9,Good,1,8,7785350010,47.7475,-122.364,921K,"3,570","15,151",No View,No,1981,98177
4/21/2015,691100,2.75,2.4,3,2.9,Good,1,8,1324059104,47.5698,-122.121,673K,"2,360","16,117",No View,No,1983,98006
4/28/2015,580000,2.75,2.4,3,2.9,Good,1,8,1774200190,47.7649,-122.098,567K,"2,660","32,757",No View,No,1975,98077
4/10/2015,330000,3,2.4,3,2.9,Good,1,8,5634500392,47.7486,-122.23,319K,"2,420","13,959",No View,No,1988,98028
4/2/2015,573500,1,0.8,3,2.9,Good,1,9,2927600435,47.4527,-122.372,567K,"2,200","21,450",No View,No,1952,98166
4/11/2015,299900,1.75,1.6,3,2.9,Good,1,9,3211580210,47.3747,-122.164,283K,"1,730","9,893",No View,No,1988,98042
4/30/2015,475000,1.5,0.8,4,3.9,Good,1,7,2207100165,47.5984,-122.147,460K,"1,580","10,260",No View,No,1955,98007
4/23/2015,314950,1.75,1.6,4,3.9,Good,1,7,2730500140,47.2901,-122.279,283K,"1,890","9,623",No View,No,1969,98001
4/6/2015,235000,1.75,1.6,4,3.9,Good,1,7,7806210250,47.292,-122.195,213K,"1,920","9,350",No View,No,1977,98002
4/23/2015,280400,1.75,1.6,4,3.9,Good,1,7,7205500120,47.354,-122.315,248K,"1,730","7,210",No View,No,1968,98003
4/14/2015,430000,1.75,1.6,4,3.9,Good,1,7,4037200735,47.6045,-122.123,425K,"2,070","9,120",No View,No,1958,98008
4/24/2015,427000,1.75,1.6,4,3.9,Good,1,7,8563000110,47.6205,-122.102,425K,"1,460","9,750",No View,No,1967,98008
4/17/2015,420000,1.75,1.6,4,3.9,Good,1,7,2323069053,47.4722,-122.001,390K,"2,480","60,548",No View,No,1968,98027
4/17/2015,425000,1.75,1.6,4,3.9,Good,1,7,5631501161,47.7474,-122.235,390K,"1,910","16,785",No View,No,1981,98028
4/24/2015,411000,1.75,1.6,4,3.9,Good,1,7,1922069071,47.3787,-122.091,390K,"2,250","292,288",No View,No,1963,98042
4/13/2015,275000,1.75,1.6,4,3.9,Good,1,7,87000006,47.4552,-122.202,248K,"1,680","19,405",No View,No,1959,98055
4/17/2015,378000,1.75,1.6,4,3.9,Good,1,7,3664500041,47.486,-122.129,354K,"1,990","23,200",No View,No,1976,98059
4/9/2015,628000,1.75,1.6,4,3.9,Good,1,7,3658700395,47.6786,-122.317,602K,"1,940","3,060",No View,No,1911,98115
4/15/2015,564000,1.75,1.6,4,3.9,Good,1,7,5652601155,47.6968,-122.299,531K,"1,960","6,138",No View,No,1960,98115
4/16/2015,711777,1.75,1.6,4,3.9,Good,1,7,7905200315,47.5691,-122.391,708K,"2,220","6,731",No View,No,1953,98116
4/28/2015,420000,1.75,1.6,4,3.9,Good,1,7,1782500065,47.5266,-122.379,390K,"1,320","4,978",No View,No,1942,98126
4/27/2015,480000,1.75,1.6,4,3.9,Good,1,7,4358700141,47.708,-122.337,460K,"1,840","9,250",No View,No,1956,98133
4/10/2015,176250,2,1.6,4,3.9,Good,1,7,7335400400,47.3056,-122.217,142K,"1,440","6,702",No View,No,1966,98002
4/6/2015,400000,2,1.6,4,3.9,Good,1,7,259600280,47.6325,-122.121,390K,"1,420","9,301",No View,No,1963,98008
4/3/2015,495000,2,1.6,4,3.9,Good,1,7,293000036,47.5333,-122.381,460K,"1,610","4,770",No View,No,1941,98126
4/23/2015,287000,2,1.6,4,3.9,Good,1,7,6341000221,47.4905,-122.343,283K,"1,340","8,190",No View,No,1942,98146
4/15/2015,360000,2,1.6,4,3.9,Good,1,7,6187700501,47.7765,-122.324,354K,"1,650","7,552",No View,No,1977,98155
4/21/2015,525000,2,1.6,4,3.9,Good,1,7,930000234,47.7193,-122.361,496K,"2,260","7,680",No View,No,1947,98177
4/23/2015,289950,2.25,1.6,4,3.9,Good,1,7,4388000120,47.319,-122.373,283K,"2,190","6,906",No View,No,1977,98023
4/16/2015,506000,2.25,1.6,4,3.9,Good,1,7,3649100387,47.7362,-122.241,496K,"2,040","12,000",No View,No,1963,98028
4/13/2015,420000,2.25,1.6,4,3.9,Good,1,7,7214810550,47.7559,-122.148,390K,"2,270","12,000",No View,No,1979,98072
4/22/2015,335000,2.25,1.6,4,3.9,Good,1,7,6385800030,47.4676,-122.296,319K,"2,100","7,305",No View,No,1963,98188
4/6/2015,312000,2.5,2.4,4,3.9,Good,1,7,2597150270,47.4061,-122.188,283K,"1,790","10,584",No View,No,1981,98031
4/11/2015,479000,2.5,2.4,4,3.9,Good,1,7,5422500220,47.7242,-122.217,460K,"2,050","6,705",No View,No,1973,98034
4/25/2015,380000,2.5,2.4,4,3.9,Good,1,7,8948500025,47.4952,-122.178,354K,"2,400","9,398",No View,No,1958,98056
4/6/2015,710000,2.5,2.4,4,3.9,Good,1,7,2487700130,47.5237,-122.391,708K,"2,720","8,000",No View,No,1955,98136
4/22/2015,305000,2.75,2.4,4,3.9,Good,1,7,9412710440,47.3942,-122.16,283K,"2,030","8,600",No View,No,1977,98042
4/17/2015,358000,2.75,2.4,4,3.9,Good,1,7,2473100280,47.4475,-122.159,354K,"2,580","11,900",No View,No,1967,98058
4/20/2015,352750,2.75,2.4,4,3.9,Good,1,7,8645511500,47.4672,-122.175,319K,"2,270","24,237",No View,No,1977,98058
4/19/2015,575000,2.75,2.4,4,3.9,Good,1,7,8121100325,47.5693,-122.285,567K,"1,960","4,635",No View,No,1968,98118
4/10/2015,461000,2.75,2.4,4,3.9,Good,1,7,7508200080,47.7589,-122.354,460K,"1,700","7,495",No View,No,1964,98133
4/15/2015,302000,1.5,0.8,4,3.9,Good,1,8,9183701085,47.3774,-122.225,283K,"1,790","10,200",No View,No,1963,98030
4/23/2015,965800,1.75,1.6,4,3.9,Good,1,8,9534400010,47.6304,-122.205,956K,"2,500","8,725",No View,No,1966,98004
4/15/2015,269000,1.75,1.6,4,3.9,Good,1,8,8731951370,47.3099,-122.379,248K,"1,490","10,000",No View,No,1969,98023
4/4/2015,679000,1.75,1.6,4,3.9,Good,1,8,6445800120,47.5528,-122.034,673K,"2,260","41,236",No View,No,1962,98029
4/2/2015,809000,1.75,1.6,4,3.9,Good,1,8,2680700280,47.6605,-122.189,779K,"1,790","8,372",No View,No,1976,98033
4/9/2015,350000,1.75,1.6,4,3.9,Good,1,8,2597690050,47.4265,-122.163,319K,"1,770","7,336",No View,No,1986,98058
4/28/2015,380000,1.75,1.6,4,3.9,Good,1,8,2155500030,47.4764,-122.155,354K,"1,720","9,600",No View,No,1969,98059
4/29/2015,450000,1.75,1.6,4,3.9,Good,1,8,1223039173,47.4979,-122.363,425K,"2,190","11,625",No View,No,1956,98146
4/3/2015,710000,1.75,1.6,4,3.9,Good,1,8,6821600005,47.6501,-122.395,708K,"2,120","5,400",No View,No,1941,98199
4/22/2015,740000,2,1.6,4,3.9,Good,1,8,8860310120,47.6869,-122.126,708K,"2,800","8,540",No View,No,1977,98052
4/27/2015,385000,2,1.6,4,3.9,Good,1,8,1081300370,47.4702,-122.12,354K,"1,850","11,700",No View,No,1969,98059
4/24/2015,957000,2.25,1.6,4,3.9,Good,1,8,9560500105,47.588,-122.168,956K,"2,860","11,545",No View,No,1966,98005
4/24/2015,555000,2.25,1.6,4,3.9,Good,1,8,6072650250,47.5429,-122.177,531K,"2,220","8,125",No View,No,1965,98006
4/14/2015,525000,2.25,1.6,4,3.9,Good,1,8,6204410150,47.7351,-122.199,496K,"2,660","7,957",No View,No,1977,98011
4/8/2015,490000,2.25,1.6,4,3.9,Good,1,8,5561000420,47.461,-121.992,460K,"3,390","39,356",No View,No,1964,98027
4/29/2015,890000,2.25,1.6,4,3.9,Good,1,8,9350900550,47.5787,-122.245,886K,"2,870","8,393",No View,No,1977,98040
4/6/2015,540000,2.25,1.6,4,3.9,Good,1,8,2872900280,47.6268,-122.038,531K,"3,040","10,283",No View,No,1984,98074
4/10/2015,925000,2.5,2.4,4,3.9,Good,1,8,1525059020,47.6495,-122.164,921K,"2,910","48,351",No View,No,1967,98005
4/29/2015,650000,2.5,2.4,4,3.9,Good,1,8,1153000040,47.6147,-122.166,638K,"2,240","9,934",No View,No,1968,98005
4/8/2015,621000,2.5,2.4,4,3.9,Good,1,8,6071200195,47.5518,-122.184,602K,"2,030","9,905",No View,No,1959,98006
4/14/2015,627500,2.5,2.4,4,3.9,Good,1,8,7856620910,47.5609,-122.15,602K,"2,540","11,500",No View,No,1979,98006
4/30/2015,840000,2.5,2.4,4,3.9,Good,1,8,2600110250,47.5505,-122.152,815K,"2,170","9,796",No View,No,1980,98006
4/23/2015,515000,2.5,2.4,4,3.9,Good,1,8,7016100380,47.7374,-122.183,496K,"1,910","8,947",No View,No,1970,98011
4/28/2015,297500,2.5,2.4,4,3.9,Good,1,8,8732020440,47.3131,-122.392,283K,"2,190","8,100",No View,No,1978,98023
4/28/2015,295000,2.5,2.4,4,3.9,Good,1,8,8732131090,47.3078,-122.378,283K,"2,160","7,725",No View,No,1978,98023
4/22/2015,500000,2.5,2.4,4,3.9,Good,1,8,6617500085,47.55,-122.272,496K,"2,900","5,760",No View,No,1959,98118
4/23/2015,513000,2.5,2.4,4,3.9,Good,1,8,2792000010,47.439,-122.342,496K,"2,660","8,887",No View,No,1967,98166
4/23/2015,785000,2.75,2.4,4,3.9,Good,1,8,424069250,47.5944,-122.042,779K,"2,440","69,415",No View,No,1989,98075
4/3/2015,550000,2.75,2.4,4,3.9,Good,1,8,7280300196,47.7776,-122.384,531K,"1,800","7,750",No View,No,1965,98177
4/13/2015,700000,3.25,3.2,4,3.9,Good,1,8,3924500040,47.5595,-121.901,673K,"3,580","43,093",No View,No,1990,98024
4/14/2015,459950,2,1.6,4,3.9,Good,1,9,5469502170,47.3818,-122.165,425K,"2,760","21,465",No View,No,1979,98042
4/20/2015,305000,2.25,1.6,4,3.9,Good,1,9,8731900880,47.3122,-122.376,283K,"2,580","8,820",No View,No,1967,98023
4/3/2015,325000,2,1.6,5,4.9,Good,1,5,7227800180,47.5076,-122.178,319K,"1,730","10,532",No View,No,1943,98056
4/28/2015,470000,1.75,1.6,5,4.9,Good,1,7,5680001095,47.5738,-122.315,460K,"2,740","9,600",No View,No,1945,98144
4/1/2015,355500,2,1.6,5,4.9,Good,1,7,7574000080,47.3299,-122.046,354K,"2,360","19,899",No View,No,1968,98010
4/28/2015,275000,2,1.6,5,4.9,Good,1,7,9122500080,47.3896,-122.218,248K,"2,260","11,970",No View,No,1962,98031
4/29/2015,320900,2.5,2.4,5,4.9,Good,1,7,844001485,47.3073,-122.006,319K,"2,200","8,500",No View,No,1971,98010
4/11/2015,280000,2.5,2.4,5,4.9,Good,1,7,8092700220,47.3657,-122.113,248K,"1,630","20,750",No View,No,1975,98042
4/9/2015,449000,2.5,2.4,5,4.9,Good,1,7,1321059052,47.3013,-122.109,425K,"2,570","61,855",No View,No,1981,98092
4/24/2015,321000,2.75,2.4,5,4.9,Good,1,7,3832711040,47.3661,-122.28,319K,"3,030","7,000",No View,No,1978,98032
4/20/2015,330000,2.75,2.4,5,4.9,Good,1,7,7129800063,47.5149,-122.263,319K,"2,390","6,282",No View,No,1966,98118
4/21/2015,795000,3,2.4,5,4.9,Good,1,7,6751500185,47.5878,-122.13,779K,"2,750","10,000",No View,No,1957,98008
4/29/2015,754000,1.75,1.6,5,4.9,Good,1,8,8155500110,47.6225,-122.107,744K,"2,350","7,800",No View,No,1968,98008
4/7/2015,635000,2.25,1.6,5,4.9,Good,1,8,1562200040,47.6235,-122.143,602K,"2,180","6,000",No View,No,1966,98007
4/22/2015,454000,2.25,1.6,5,4.9,Good,1,8,2731600080,47.4673,-122.363,425K,"2,550","9,200",No View,No,1975,98166
4/6/2015,895000,2.5,2.4,5,4.9,Good,1,8,292000070,47.6005,-122.204,886K,"2,350","14,197",No View,No,1962,98004
4/24/2015,707000,2.5,2.4,5,4.9,Good,1,8,2141300080,47.5596,-122.142,673K,"3,050","13,212",No View,No,1975,98006
4/22/2015,899100,2.5,2.4,5,4.9,Good,1,8,5452800495,47.5416,-122.231,886K,"2,410","15,300",No View,No,1975,98040
4/20/2015,346500,2.5,2.4,5,4.9,Good,1,8,1328330590,47.4432,-122.135,319K,"2,020","8,250",No View,No,1978,98058
4/17/2015,450000,2.5,2.4,5,4.9,Good,1,8,1079450410,47.4732,-122.141,425K,"2,510","10,240",No View,No,1984,98059
4/23/2015,289999,2.5,2.4,5,4.9,Good,1,8,3327020400,47.3122,-122.191,283K,"2,180","8,240",No View,No,1977,98092
4/28/2015,650000,2.75,2.4,5,4.9,Good,1,8,1562000050,47.6208,-122.139,638K,"2,580","7,865",No View,No,1964,98007
4/16/2015,865000,3,2.4,5,4.9,Good,1,8,5456000110,47.5743,-122.209,850K,"2,830","8,854",No View,No,1979,98040
4/25/2015,718000,3,2.4,5,4.9,Good,1,9,1777500160,47.5702,-122.128,708K,"3,070","9,804",No View,No,1968,98006
4/9/2015,315000,2,1.6,6,5.9,Good,1,5,7227800110,47.5096,-122.178,283K,"1,750","17,685",No View,No,1943,98056
4/16/2015,440000,3,2.4,6,5.9,Good,1,7,2124049160,47.5533,-122.304,425K,"2,510","5,310",No View,No,1944,98108
4/1/2015,300000,2.5,2.4,6,5.9,Good,1,8,6673050020,47.4608,-122.196,283K,"2,590","11,250",No View,No,1978,98055
4/22/2015,431000,1.5,0.8,2,2.0,Good,1.5,6,5160700035,47.5937,-122.301,425K,"1,300","4,000",No View,No,1900,98144
4/21/2015,577000,1,0.8,2,2.0,Good,1.5,7,2436200320,47.6638,-122.292,567K,"1,090","5,265",No View,No,1947,98105
4/14/2015,529100,1,0.8,2,2.0,Good,1.5,7,6844700975,47.694,-122.29,496K,"1,290","6,528",No View,No,1941,98115
4/2/2015,450600,1,0.8,2,2.0,Good,1.5,7,2815600235,47.5513,-122.394,425K,840,"7,020",No View,No,1943,98136
4/24/2015,282000,1,0.8,3,2.9,Good,1.5,6,3124089060,47.526,-121.829,248K,"1,250","13,503",No View,No,1931,98065
4/9/2015,465000,1,0.8,3,2.9,Good,1.5,6,2856100360,47.6769,-122.389,460K,800,"3,060",No View,No,1903,98117
4/3/2015,457500,1,0.8,3,2.9,Good,1.5,6,5649600225,47.5553,-122.286,425K,960,"4,600",No View,No,1927,98118
4/14/2015,255544,1,0.8,3,2.9,Good,1.5,6,5727500561,47.7503,-122.334,248K,"1,360","6,186",No View,No,1941,98133
4/1/2015,235000,1,0.8,3,2.9,Good,1.5,6,2800031,47.4783,-122.265,213K,"1,430","7,599",No View,No,1930,98168
4/23/2015,515000,1.75,1.6,3,2.9,Good,1.5,6,9393700065,47.5589,-122.394,496K,"1,300","5,120",No View,No,1925,98116
4/22/2015,705000,1,0.8,3,2.9,Good,1.5,7,4083301120,47.6582,-122.336,673K,"1,440","2,618",No View,No,1906,98103
